timestamp_g_arrwAdc1Data[0];g_arrwAdc1Data[0];timestamp_g_arrwAdc1Data[1];g_arrwAdc1Data[1]
1683400446838;4093;1683400446838;4093
1683400446838;4092;1683400446838;4095
1683400446839;4094;1683400446839;4094
1683400446839;4090;1683400446839;4093
1683400446840;4095;1683400446840;4091
1683400446840;4095;1683400446840;4095
1683400446841;4086;1683400446841;4091
1683400446841;4093;1683400446841;4094
1683400446841;4093;1683400446841;4092
1683400446842;4091;1683400446842;4095
1683400446842;4094;1683400446842;4092
1683400446843;4095;1683400446843;4083
1683400446843;4090;1683400446843;4089
1683400446844;4095;1683400446844;4091
1683400446844;4095;1683400446844;4093
1683400446845;4093;1683400446845;4092
1683400446845;4086;1683400446845;4095
1683400446845;4094;1683400446845;4087
1683400446846;4093;1683400446846;4095
1683400446846;4089;1683400446846;4089
1683400446847;4090;1683400446847;4093
1683400446847;4086;1683400446847;4093
1683400446848;4082;1683400446848;4089
1683400446848;4089;1683400446848;4095
1683400446849;4095;1683400446849;4095
1683400446849;4091;1683400446849;4092
1683400446849;4092;1683400446849;4095
1683400446850;4091;1683400446850;4089
1683400446850;4089;1683400446850;4090
1683400446851;4083;1683400446851;4088
1683400446852;4095;1683400446852;4091
1683400446852;4095;1683400446852;4091
1683400446853;4089;1683400446853;4093
1683400446853;4091;1683400446853;4093
1683400446853;4084;1683400446853;4088
1683400446854;4090;1683400446854;4090
1683400446854;4079;1683400446854;4095
1683400446855;4092;1683400446855;4095
1683400446855;4095;1683400446855;4093
1683400446856;4095;1683400446856;4084
1683400446856;4088;1683400446856;4089
1683400446856;4085;1683400446856;4095
1683400446857;4089;1683400446857;4093
1683400446857;4095;1683400446857;4091
1683400446858;4089;1683400446858;4090
1683400446858;4087;1683400446858;4092
1683400446859;4088;1683400446859;4093
1683400446859;4089;1683400446859;4095
1683400446859;4086;1683400446859;4086
1683400446860;4091;1683400446860;4091
1683400446860;4095;1683400446860;4093
1683400446861;4095;1683400446861;4091
1683400446861;4093;1683400446861;4092
1683400446862;4085;1683400446862;4089
1683400446862;4087;1683400446862;4085
1683400446863;4092;1683400446863;4090
1683400446863;4095;1683400446863;4093
1683400446864;4094;1683400446864;4088
1683400446864;4094;1683400446864;4095
1683400446864;4094;1683400446864;4095
1683400446865;4094;1683400446865;4095
1683400446865;4086;1683400446865;4095
1683400446866;4093;1683400446866;4087
1683400446866;4085;1683400446866;4094
1683400446866;4089;1683400446866;4095
1683400446867;4085;1683400446867;4091
1683400446867;4090;1683400446867;4087
1683400446868;4092;1683400446868;4091
1683400446868;4091;1683400446868;4093
1683400446869;4087;1683400446869;4095
1683400446869;4091;1683400446869;4093
1683400446869;4090;1683400446869;4092
1683400446870;4095;1683400446870;4091
1683400446870;4088;1683400446870;4089
1683400446871;4090;1683400446871;4087
1683400446871;4095;1683400446871;4093
1683400446872;4081;1683400446872;4094
1683400446872;4090;1683400446872;4092
1683400446872;4095;1683400446872;4092
1683400446873;4095;1683400446873;4095
1683400446873;4091;1683400446873;4093
1683400446874;4095;1683400446874;4095
1683400446875;4087;1683400446875;4095
1683400446875;4087;1683400446875;4083
1683400446875;4092;1683400446875;4092
1683400446876;4084;1683400446876;4091
1683400446876;4090;1683400446876;4089
1683400446877;4090;1683400446877;4094
1683400446877;4090;1683400446877;4093
1683400446878;4083;1683400446878;4089
1683400446878;4093;1683400446878;4089
1683400446878;4094;1683400446878;4095
1683400446879;4091;1683400446879;4091
1683400446879;4095;1683400446879;4091
1683400446880;4095;1683400446880;4090
1683400446880;4095;1683400446880;4095
1683400446880;4095;1683400446880;4093
1683400446881;4095;1683400446881;4091
1683400446881;4088;1683400446881;4095
1683400446882;4093;1683400446882;4088
1683400446882;4091;1683400446882;4093
1683400446883;4095;1683400446883;4076
1683400446883;4095;1683400446883;4090
1683400446883;4090;1683400446883;4095
1683400446884;4090;1683400446884;4093
1683400446884;4095;1683400446884;4089
1683400446885;4088;1683400446885;4090
1683400446885;4095;1683400446885;4093
1683400446886;4095;1683400446886;4092
1683400446886;4095;1683400446886;4095
1683400446886;4089;1683400446886;4095
1683400446887;4095;1683400446887;4090
1683400446887;4091;1683400446887;4095
1683400446888;4091;1683400446888;4091
1683400446888;4087;1683400446888;4092
1683400446889;4095;1683400446889;4092
1683400446889;4092;1683400446889;4095
1683400446890;4090;1683400446890;4093
1683400446890;4092;1683400446890;4092
1683400446890;4091;1683400446890;4095
1683400446891;4087;1683400446891;4087
1683400446891;4090;1683400446891;4091
1683400446892;4095;1683400446892;4091
1683400446892;4089;1683400446892;4090
1683400446893;4091;1683400446893;4095
1683400446893;4087;1683400446893;4093
1683400446893;4087;1683400446893;4095
1683400446894;4090;1683400446894;4095
1683400446894;4095;1683400446894;4091
1683400446895;4093;1683400446895;4081
1683400446895;4090;1683400446895;4090
1683400446896;4093;1683400446896;4092
1683400446896;4073;1683400446896;4092
1683400446896;4088;1683400446896;4090
1683400446897;4085;1683400446897;4093
1683400446897;4095;1683400446897;4095
1683400446898;4090;1683400446898;4091
1683400446898;4095;1683400446898;4090
1683400446899;4093;1683400446899;4087
1683400446899;4087;1683400446899;4091
1683400446900;4089;1683400446900;4090
1683400446900;4092;1683400446900;4093
1683400446900;4094;1683400446900;4084
1683400446901;4095;1683400446901;4095
1683400446901;4095;1683400446901;4094
1683400446902;4093;1683400446902;4087
1683400446902;4085;1683400446902;4095
1683400446902;4095;1683400446902;4092
1683400446903;4092;1683400446903;4089
1683400446903;4089;1683400446903;4086
1683400446904;4085;1683400446904;4091
1683400446904;4095;1683400446904;4089
1683400446905;4095;1683400446905;4087
1683400446905;4092;1683400446905;4090
1683400446906;4095;1683400446906;4089
1683400446906;4092;1683400446906;4088
1683400446907;4094;1683400446907;4095
1683400446907;4089;1683400446907;4092
1683400446907;4089;1683400446907;4091
1683400446908;4085;1683400446908;4095
1683400446908;4087;1683400446908;4091
1683400446909;4086;1683400446909;4093
1683400446909;4090;1683400446909;4091
1683400446910;4095;1683400446910;4094
1683400446910;4085;1683400446910;4081
1683400446910;4095;1683400446910;4086
1683400446911;4095;1683400446911;4094
1683400446911;4087;1683400446911;4090
1683400446912;4092;1683400446912;4095
1683400446912;4090;1683400446912;4090
1683400446912;4094;1683400446912;4095
1683400446913;4093;1683400446913;4093
1683400446913;4091;1683400446913;4095
1683400446914;4095;1683400446914;4090
1683400446914;4095;1683400446914;4090
1683400446915;4087;1683400446915;4091
1683400446915;4089;1683400446915;4095
1683400446916;4092;1683400446916;4095
1683400446916;4095;1683400446916;4093
1683400446917;4087;1683400446917;4092
1683400446917;4093;1683400446917;4092
1683400446917;4094;1683400446917;4094
1683400446918;4082;1683400446918;4092
1683400446918;4088;1683400446918;4094
1683400446919;4095;1683400446919;4095
1683400446919;4092;1683400446919;4095
1683400446920;4087;1683400446920;4092
1683400446920;4094;1683400446920;4089
1683400446920;4095;1683400446920;4095
1683400446921;4081;1683400446921;4092
1683400446921;4092;1683400446921;4088
1683400446922;4088;1683400446922;4094
1683400446922;4088;1683400446922;4094
1683400446922;4088;1683400446922;4095
1683400446923;4095;1683400446923;4090
1683400446923;4090;1683400446923;4090
1683400446924;4087;1683400446924;4085
1683400446924;4095;1683400446924;4095
1683400446925;4088;1683400446925;4091
1683400446925;4089;1683400446925;4090
1683400446926;4087;1683400446926;4095
1683400446926;4095;1683400446926;4095
1683400446926;4079;1683400446926;4090
1683400446927;4091;1683400446927;4092
1683400446927;4089;1683400446927;4091
1683400446928;4091;1683400446928;4083
1683400446928;4089;1683400446928;4095
1683400446929;4090;1683400446929;4081
1683400446929;4095;1683400446929;4093
1683400446930;4094;1683400446930;4089
1683400446930;4095;1683400446930;4089
1683400446931;4091;1683400446931;4089
1683400446931;4088;1683400446931;4094
1683400446932;4089;1683400446932;4091
1683400446932;4094;1683400446932;4089
1683400446932;4095;1683400446932;4095
1683400446933;4089;1683400446933;4093
1683400446933;4089;1683400446933;4094
1683400446934;4091;1683400446934;4094
1683400446934;4090;1683400446934;4090
1683400446934;4094;1683400446934;4091
1683400446935;4085;1683400446935;4091
1683400446935;4091;1683400446935;4092
1683400446936;4078;1683400446936;4089
1683400446936;4095;1683400446936;4090
1683400446937;4090;1683400446937;4086
1683400446937;4090;1683400446937;4093
1683400446938;4095;1683400446938;4088
1683400446938;4095;1683400446938;4093
1683400446939;4095;1683400446939;4094
1683400446939;4093;1683400446939;4090
1683400446940;4093;1683400446940;4091
1683400446940;4089;1683400446940;4095
1683400446941;4093;1683400446941;4094
1683400446941;4094;1683400446941;4089
1683400446941;4095;1683400446941;4087
1683400446942;4095;1683400446942;4090
1683400446942;4092;1683400446942;4095
1683400446943;4095;1683400446943;4082
1683400446943;4095;1683400446943;4091
1683400446944;4090;1683400446944;4094
1683400446944;4095;1683400446944;4089
1683400446945;4095;1683400446945;4085
1683400446945;4086;1683400446945;4093
1683400446945;4093;1683400446945;4090
1683400446946;4084;1683400446946;4090
1683400446946;4093;1683400446946;4091
1683400446947;4079;1683400446947;4093
1683400446947;4095;1683400446947;4095
1683400446948;4090;1683400446948;4095
1683400446948;4092;1683400446948;4089
1683400446949;4092;1683400446949;4095
1683400446949;4089;1683400446949;4082
1683400446950;4093;1683400446950;4090
1683400446950;4094;1683400446950;4090
1683400446950;4091;1683400446950;4086
1683400446951;4090;1683400446951;4091
1683400446951;4093;1683400446951;4091
1683400446952;4090;1683400446952;4095
1683400446952;4092;1683400446952;4093
1683400446952;4088;1683400446952;4090
1683400446953;4094;1683400446953;4088
1683400446953;4091;1683400446953;4092
1683400446954;4095;1683400446954;4089
1683400446954;4095;1683400446954;4095
1683400446955;4085;1683400446955;4091
1683400446955;4095;1683400446955;4094
1683400446955;4093;1683400446955;4094
1683400446956;4094;1683400446956;4086
1683400446956;4090;1683400446956;4090
1683400446957;4093;1683400446957;4093
1683400446957;4089;1683400446957;4091
1683400446958;4092;1683400446958;4094
1683400446958;4094;1683400446958;4088
1683400446959;4091;1683400446959;4095
1683400446959;4089;1683400446959;4093
1683400446959;4095;1683400446959;4089
1683400446960;4093;1683400446960;4095
1683400446960;4083;1683400446960;4087
1683400446961;4090;1683400446961;4092
1683400446961;4087;1683400446961;4095
1683400446962;4092;1683400446962;4093
1683400446962;4083;1683400446962;4093
1683400446962;4086;1683400446962;4092
1683400446963;4092;1683400446963;4088
1683400446963;4089;1683400446963;4095
1683400446964;4089;1683400446964;4088
1683400446964;4091;1683400446964;4095
1683400446965;4095;1683400446965;4095
1683400446965;4093;1683400446965;4094
1683400446966;4090;1683400446966;4092
1683400446966;4088;1683400446966;4091
1683400446966;4092;1683400446966;4086
1683400446970;4091;1683400446970;4087
1683400446975;4083;1683400446975;4092
1683400446976;4090;1683400446976;4095
1683400446976;4091;1683400446976;4093
1683400446984;4093;1683400446984;4093
1683400446999;4086;1683400446999;4089
1683400446999;4095;1683400446999;4093
1683400447000;4094;1683400447000;4089
1683400447000;4089;1683400447000;4095
1683400447001;4095;1683400447001;4091
1683400447001;4088;1683400447001;4090
1683400447002;4092;1683400447002;4091
1683400447002;4089;1683400447002;4094
1683400447002;4095;1683400447002;4091
1683400447003;4086;1683400447003;4087
1683400447003;4092;1683400447003;4095
1683400447004;4091;1683400447004;4090
1683400447004;4094;1683400447004;4093
1683400447005;4093;1683400447005;4091
1683400447005;4091;1683400447005;4092
1683400447005;4086;1683400447005;4095
1683400447006;4080;1683400447006;4095
1683400447006;4090;1683400447006;4095
1683400447007;4093;1683400447007;4091
1683400447007;4087;1683400447007;4095
1683400447008;4090;1683400447008;4093
1683400447008;4091;1683400447008;4095
1683400447008;4086;1683400447008;4095
1683400447009;4090;1683400447009;4094
1683400447009;4095;1683400447009;4092
1683400447010;4094;1683400447010;4087
1683400447010;4087;1683400447010;4094
1683400447011;4089;1683400447011;4095
1683400447011;4094;1683400447011;4090
1683400447011;4095;1683400447011;4083
1683400447012;4091;1683400447012;4088
1683400447012;4092;1683400447012;4093
1683400447013;4087;1683400447013;4090
1683400447013;4093;1683400447013;4090
1683400447013;4086;1683400447013;4095
1683400447014;4091;1683400447014;4093
1683400447014;4089;1683400447014;4089
1683400447015;4087;1683400447015;4095
1683400447015;4094;1683400447015;4086
1683400447015;4095;1683400447015;4089
1683400447016;4090;1683400447016;4094
1683400447016;4095;1683400447016;4093
1683400447017;4089;1683400447017;4090
1683400447017;4083;1683400447017;4094
1683400447017;4084;1683400447017;4091
1683400447018;4093;1683400447018;4093
1683400447018;4085;1683400447018;4093
1683400447019;4091;1683400447019;4093
1683400447019;4089;1683400447019;4089
1683400447019;4095;1683400447019;4095
1683400447020;4089;1683400447020;4092
1683400447020;4095;1683400447020;4091
1683400447021;4092;1683400447021;4089
1683400447021;4095;1683400447021;4089
1683400447021;4093;1683400447021;4091
1683400447022;4091;1683400447022;4092
1683400447022;4082;1683400447022;4091
1683400447023;4089;1683400447023;4093
1683400447023;4089;1683400447023;4093
1683400447023;4088;1683400447023;4090
1683400447024;4095;1683400447024;4091
1683400447024;4094;1683400447024;4090
1683400447025;4095;1683400447025;4091
1683400447025;4093;1683400447025;4090
1683400447026;4091;1683400447026;4093
1683400447026;4092;1683400447026;4095
1683400447027;4083;1683400447027;4092
1683400447027;4091;1683400447027;4091
1683400447027;4095;1683400447027;4093
1683400447028;4091;1683400447028;4087
1683400447028;4095;1683400447028;4087
1683400447029;4089;1683400447029;4089
1683400447029;4084;1683400447029;4095
1683400447030;4088;1683400447030;4085
1683400447030;4095;1683400447030;4087
1683400447031;4095;1683400447031;4091
1683400447031;4089;1683400447031;4095
1683400447031;4095;1683400447031;4095
1683400447032;4093;1683400447032;4093
1683400447032;4095;1683400447032;4094
1683400447033;4093;1683400447033;4093
1683400447033;4095;1683400447033;4091
1683400447033;4095;1683400447033;4092
1683400447034;4079;1683400447034;4089
1683400447034;4092;1683400447034;4089
1683400447035;4088;1683400447035;4095
1683400447035;4089;1683400447035;4093
1683400447036;4090;1683400447036;4090
1683400447036;4095;1683400447036;4090
1683400447036;4091;1683400447036;4091
1683400447037;4093;1683400447037;4095
1683400447037;4092;1683400447037;4095
1683400447038;4087;1683400447038;4095
1683400447038;4091;1683400447038;4090
1683400447038;4090;1683400447038;4095
1683400447039;4095;1683400447039;4089
1683400447039;4094;1683400447039;4091
1683400447040;4093;1683400447040;4087
1683400447040;4095;1683400447040;4093
1683400447041;4095;1683400447041;4092
1683400447041;4090;1683400447041;4094
1683400447042;4085;1683400447042;4089
1683400447042;4092;1683400447042;4095
1683400447042;4090;1683400447042;4095
1683400447043;4091;1683400447043;4090
1683400447043;4086;1683400447043;4093
1683400447044;4095;1683400447044;4091
1683400447044;4095;1683400447044;4092
1683400447045;4091;1683400447045;4093
1683400447045;4094;1683400447045;4090
1683400447045;4094;1683400447045;4090
1683400447046;4086;1683400447046;4093
1683400447046;4095;1683400447046;4092
1683400447047;4090;1683400447047;4092
1683400447047;4093;1683400447047;4095
1683400447048;4090;1683400447048;4092
1683400447048;4092;1683400447048;4095
1683400447048;4091;1683400447048;4090
1683400447049;4085;1683400447049;4091
1683400447049;4093;1683400447049;4087
1683400447050;4095;1683400447050;4091
1683400447050;4090;1683400447050;4095
1683400447051;4095;1683400447051;4091
1683400447051;4093;1683400447051;4095
1683400447052;4089;1683400447052;4093
1683400447052;4087;1683400447052;4095
1683400447053;4095;1683400447053;4093
1683400447054;4086;1683400447054;4092
1683400447054;4091;1683400447054;4093
1683400447054;4085;1683400447054;4091
1683400447055;4091;1683400447055;4095
1683400447055;4094;1683400447055;4093
1683400447056;4087;1683400447056;4092
1683400447056;4095;1683400447056;4095
1683400447057;4091;1683400447057;4095
1683400447057;4091;1683400447057;4095
1683400447058;4093;1683400447058;4093
1683400447058;4091;1683400447058;4090
1683400447058;4093;1683400447058;4093
1683400447059;4095;1683400447059;4095
1683400447059;4088;1683400447059;4090
1683400447060;4095;1683400447060;4093
1683400447060;4086;1683400447060;4089
1683400447061;4086;1683400447061;4093
1683400447061;4087;1683400447061;4090
1683400447061;4079;1683400447061;4093
1683400447062;4083;1683400447062;4091
1683400447062;4094;1683400447062;4094
1683400447063;4086;1683400447063;4095
1683400447063;4089;1683400447063;4089
1683400447064;4092;1683400447064;4091
1683400447064;4089;1683400447064;4086
1683400447064;4094;1683400447064;4093
1683400447065;4091;1683400447065;4091
1683400447065;4090;1683400447065;4091
1683400447066;4091;1683400447066;4088
1683400447066;4091;1683400447066;4094
1683400447067;4090;1683400447067;4091
1683400447067;4095;1683400447067;4088
1683400447068;4091;1683400447068;4095
1683400447068;4092;1683400447068;4095
1683400447068;4094;1683400447068;4095
1683400447069;4091;1683400447069;4086
1683400447069;4095;1683400447069;4082
1683400447070;4090;1683400447070;4083
1683400447070;4087;1683400447070;4095
1683400447071;4087;1683400447071;4092
1683400447071;4095;1683400447071;4091
1683400447071;4084;1683400447071;4087
1683400447072;4086;1683400447072;4092
1683400447072;4095;1683400447072;4092
1683400447073;4089;1683400447073;4093
1683400447073;4092;1683400447073;4091
1683400447074;4086;1683400447074;4093
1683400447074;4089;1683400447074;4091
1683400447075;4095;1683400447075;4089
1683400447075;4092;1683400447075;4091
1683400447075;4095;1683400447075;4094
1683400447076;4095;1683400447076;4094
1683400447076;4095;1683400447076;4094
1683400447077;4086;1683400447077;4095
1683400447077;4095;1683400447077;4090
1683400447077;4087;1683400447077;4093
1683400447078;4095;1683400447078;4092
1683400447078;4094;1683400447078;4095
1683400447079;4091;1683400447079;4093
1683400447079;4095;1683400447079;4091
1683400447080;4090;1683400447080;4095
1683400447080;4090;1683400447080;4083
1683400447080;4094;1683400447080;4092
1683400447081;4093;1683400447081;4093
1683400447081;4095;1683400447081;4087
1683400447082;4094;1683400447082;4095
1683400447082;4091;1683400447082;4084
1683400447083;4093;1683400447083;4089
1683400447083;4085;1683400447083;4090
1683400447083;4091;1683400447083;4095
1683400447084;4095;1683400447084;4094
1683400447084;4095;1683400447084;4089
1683400447085;4094;1683400447085;4077
1683400447085;4089;1683400447085;4095
1683400447086;4090;1683400447086;4094
1683400447086;4095;1683400447086;4093
1683400447087;4095;1683400447087;4090
1683400447087;4093;1683400447087;4087
1683400447087;4088;1683400447087;4095
1683400447088;4092;1683400447088;4095
1683400447088;4094;1683400447088;4093
1683400447089;4095;1683400447089;4091
1683400447089;4089;1683400447089;4091
1683400447089;4091;1683400447089;4093
1683400447090;4088;1683400447090;4083
1683400447090;4095;1683400447090;4091
1683400447091;4093;1683400447091;4094
1683400447091;4087;1683400447091;4089
1683400447092;4093;1683400447092;4094
1683400447092;4092;1683400447092;4087
1683400447092;4091;1683400447092;4092
1683400447093;4091;1683400447093;4091
1683400447093;4092;1683400447093;4086
1683400447094;4088;1683400447094;4092
1683400447094;4093;1683400447094;4093
1683400447094;4091;1683400447094;4091
1683400447095;4087;1683400447095;4091
1683400447095;4094;1683400447095;4095
1683400447096;4091;1683400447096;4095
1683400447096;4095;1683400447096;4095
1683400447097;4094;1683400447097;4079
1683400447097;4095;1683400447097;4090
1683400447097;4092;1683400447097;4095
1683400447098;4090;1683400447098;4092
1683400447098;4091;1683400447098;4088
1683400447099;4095;1683400447099;4088
1683400447099;4092;1683400447099;4091
1683400447100;4091;1683400447100;4091
1683400447100;4095;1683400447100;4091
1683400447101;4082;1683400447101;4092
1683400447101;4091;1683400447101;4085
1683400447101;4094;1683400447101;4086
1683400447102;4090;1683400447102;4089
1683400447102;4077;1683400447102;4093
1683400447103;4087;1683400447103;4091
1683400447103;4093;1683400447103;4095
1683400447104;4095;1683400447104;4089
1683400447104;4095;1683400447104;4086
1683400447105;4093;1683400447105;4095
1683400447105;4095;1683400447105;4091
1683400447105;4095;1683400447105;4093
1683400447106;4093;1683400447106;4093
1683400447106;4093;1683400447106;4086
1683400447107;4089;1683400447107;4093
1683400447107;4086;1683400447107;4089
1683400447107;4091;1683400447107;4086
1683400447108;4090;1683400447108;4090
1683400447108;4095;1683400447108;4090
1683400447109;4091;1683400447109;4090
1683400447109;4090;1683400447109;4088
1683400447109;4086;1683400447109;4092
1683400447110;4095;1683400447110;4091
1683400447110;4087;1683400447110;4094
1683400447111;4095;1683400447111;4091
1683400447111;4091;1683400447111;4095
1683400447112;4091;1683400447112;4088
1683400447112;4089;1683400447112;4091
1683400447112;4095;1683400447112;4090
1683400447113;4094;1683400447113;4092
1683400447113;4095;1683400447113;4090
1683400447114;4092;1683400447114;4094
1683400447114;4091;1683400447114;4088
1683400447115;4095;1683400447115;4093
1683400447115;4095;1683400447115;4092
1683400447116;4092;1683400447116;4095
1683400447116;4092;1683400447116;4091
1683400447116;4095;1683400447116;4094
1683400447117;4090;1683400447117;4092
1683400447117;4091;1683400447117;4094
1683400447118;4095;1683400447118;4089
1683400447118;4089;1683400447118;4095
1683400447119;4095;1683400447119;4091
1683400447119;4089;1683400447119;4085
1683400447119;4095;1683400447119;4095
1683400447120;4093;1683400447120;4094
1683400447120;4092;1683400447120;4093
1683400447121;4088;1683400447121;4090
1683400447121;4091;1683400447121;4077
1683400447122;4095;1683400447122;4095
1683400447122;4087;1683400447122;4094
1683400447122;4095;1683400447122;4086
1683400447123;4091;1683400447123;4095
1683400447123;4086;1683400447123;4095
1683400447124;4095;1683400447124;4088
1683400447124;4089;1683400447124;4095
1683400447125;4090;1683400447125;4092
1683400447125;4090;1683400447125;4092
1683400447125;4091;1683400447125;4095
1683400447126;4092;1683400447126;4093
1683400447126;4095;1683400447126;4094
1683400447127;4094;1683400447127;4089
1683400447127;4090;1683400447127;4091
1683400447127;4093;1683400447127;4092
1683400447128;4088;1683400447128;4087
1683400447128;4090;1683400447128;4095
1683400447129;4095;1683400447129;4087
1683400447129;4095;1683400447129;4095
1683400447130;4095;1683400447130;4093
1683400447130;4091;1683400447130;4094
1683400447130;4087;1683400447130;4093
1683400447131;4095;1683400447131;4094
1683400447131;4095;1683400447131;4093
1683400447132;4093;1683400447132;4092
1683400447132;4095;1683400447132;4089
1683400447133;4095;1683400447133;4095
1683400447133;4089;1683400447133;4094
1683400447134;4095;1683400447134;4093
1683400447134;4090;1683400447134;4093
1683400447134;4093;1683400447134;4091
1683400447135;4095;1683400447135;4093
1683400447135;4093;1683400447135;4091
1683400447136;4095;1683400447136;4089
1683400447136;4087;1683400447136;4095
1683400447137;4091;1683400447137;4095
1683400447137;4086;1683400447137;4090
1683400447138;4094;1683400447138;4094
1683400447138;4090;1683400447138;4093
1683400447139;4091;1683400447139;4094
1683400447139;4092;1683400447139;4094
1683400447139;4094;1683400447139;4089
1683400447140;4092;1683400447140;4091
1683400447140;4088;1683400447140;4095
1683400447141;4089;1683400447141;4093
1683400447141;4083;1683400447141;4089
1683400447142;4092;1683400447142;4095
1683400447142;4089;1683400447142;4095
1683400447142;4087;1683400447142;4094
1683400447143;4093;1683400447143;4095
1683400447143;4092;1683400447143;4089
1683400447144;4092;1683400447144;4084
1683400447144;4093;1683400447144;4095
1683400447144;4095;1683400447144;4094
1683400447145;4089;1683400447145;4095
1683400447145;4089;1683400447145;4085
1683400447146;4091;1683400447146;4092
1683400447146;4089;1683400447146;4095
1683400447147;4091;1683400447147;4095
1683400447147;4095;1683400447147;4087
1683400447147;4092;1683400447147;4094
1683400447148;4090;1683400447148;4092
1683400447148;4095;1683400447148;4087
1683400447149;4086;1683400447149;4093
1683400447149;4093;1683400447149;4090
1683400447150;4094;1683400447150;4090
1683400447150;4095;1683400447150;4093
1683400447150;4091;1683400447150;4090
1683400447151;4095;1683400447151;4094
1683400447151;4081;1683400447151;4089
1683400447152;4090;1683400447152;4094
1683400447153;4089;1683400447153;4095
1683400447153;4089;1683400447153;4090
1683400447153;4095;1683400447153;4089
1683400447154;4092;1683400447154;4090
1683400447154;4089;1683400447154;4094
1683400447155;4095;1683400447155;4087
1683400447155;4088;1683400447155;4087
1683400447156;4092;1683400447156;4093
1683400447156;4092;1683400447156;4091
1683400447156;4095;1683400447156;4091
1683400447157;4091;1683400447157;4092
1683400447157;4092;1683400447157;4093
1683400447158;4095;1683400447158;4094
1683400447158;4093;1683400447158;4095
1683400447159;4093;1683400447159;4089
1683400447159;4091;1683400447159;4095
1683400447159;4090;1683400447159;4092
1683400447160;4095;1683400447160;4092
1683400447160;4095;1683400447160;4090
1683400447161;4095;1683400447161;4090
1683400447161;4077;1683400447161;4093
1683400447161;4093;1683400447161;4089
1683400447162;4086;1683400447162;4095
1683400447162;4095;1683400447162;4087
1683400447163;4087;1683400447163;4095
1683400447163;4088;1683400447163;4095
1683400447164;4094;1683400447164;4090
1683400447164;4086;1683400447164;4093
1683400447164;4091;1683400447164;4091
1683400447165;4095;1683400447165;4095
1683400447165;4095;1683400447165;4094
1683400447166;4089;1683400447166;4092
1683400447166;4089;1683400447166;4088
1683400447167;4095;1683400447167;4095
1683400447167;4089;1683400447167;4087
1683400447168;4095;1683400447168;4091
1683400447168;4089;1683400447168;4089
1683400447169;4092;1683400447169;4085
1683400447171;4095;1683400447171;4089
1683400447175;4090;1683400447175;4090
1683400447175;4095;1683400447175;4091
1683400447176;4091;1683400447176;4095
1683400447176;4093;1683400447176;4092
1683400447177;4090;1683400447177;4092
1683400447177;4089;1683400447177;4095
1683400447177;4089;1683400447177;4091
1683400447178;4095;1683400447178;4093
1683400447178;4087;1683400447178;4094
1683400447179;4093;1683400447179;4092
1683400447179;4095;1683400447179;4091
1683400447180;4091;1683400447180;4089
1683400447180;4092;1683400447180;4086
1683400447180;4092;1683400447180;4092
1683400447181;4088;1683400447181;4091
1683400447181;4092;1683400447181;4091
1683400447182;4089;1683400447182;4093
1683400447182;4094;1683400447182;4089
1683400447182;4095;1683400447182;4087
1683400447183;4095;1683400447183;4092
1683400447183;4092;1683400447183;4094
1683400447184;4093;1683400447184;4094
1683400447184;4087;1683400447184;4092
1683400447185;4087;1683400447185;4095
1683400447185;4094;1683400447185;4088
1683400447186;4087;1683400447186;4093
1683400447186;4095;1683400447186;4091
1683400447187;4090;1683400447187;4093
1683400447187;4095;1683400447187;4095
1683400447187;4090;1683400447187;4091
1683400447188;4091;1683400447188;4095
1683400447188;4091;1683400447188;4092
1683400447189;4095;1683400447189;4092
1683400447189;4094;1683400447189;4092
1683400447190;4093;1683400447190;4081
1683400447190;4092;1683400447190;4095
1683400447190;4093;1683400447190;4095
1683400447191;4094;1683400447191;4090
1683400447191;4092;1683400447191;4089
1683400447192;4092;1683400447192;4093
1683400447192;4084;1683400447192;4094
1683400447192;4093;1683400447192;4087
1683400447193;4091;1683400447193;4090
1683400447193;4095;1683400447193;4091
1683400447194;4087;1683400447194;4094
1683400447194;4095;1683400447194;4087
1683400447195;4093;1683400447195;4093
1683400447195;4087;1683400447195;4089
1683400447195;4093;1683400447195;4090
1683400447196;4093;1683400447196;4092
1683400447196;4092;1683400447196;4091
1683400447197;4095;1683400447197;4092
1683400447197;4088;1683400447197;4087
1683400447197;4090;1683400447197;4089
1683400447198;4095;1683400447198;4095
1683400447198;4095;1683400447198;4095
1683400447199;4089;1683400447199;4094
1683400447199;4090;1683400447199;4089
1683400447200;4090;1683400447200;4083
1683400447200;4095;1683400447200;4093
1683400447201;4092;1683400447201;4094
1683400447201;4092;1683400447201;4095
1683400447201;4094;1683400447201;4095
1683400447202;4089;1683400447202;4091
1683400447202;4093;1683400447202;4093
1683400447203;4093;1683400447203;4093
1683400447203;4088;1683400447203;4087
1683400447204;4095;1683400447204;4092
1683400447204;4087;1683400447204;4090
1683400447204;4085;1683400447204;4091
1683400447205;4092;1683400447205;4087
1683400447205;4092;1683400447205;4089
1683400447206;4095;1683400447206;4095
1683400447206;4094;1683400447206;4087
1683400447207;4095;1683400447207;4091
1683400447207;4087;1683400447207;4091
1683400447207;4093;1683400447207;4084
1683400447208;4089;1683400447208;4090
1683400447208;4090;1683400447208;4093
1683400447209;4082;1683400447209;4087
1683400447209;4091;1683400447209;4093
