1.16412602941049e+000	1.47286169860542e-009
1.16680961706096e+000	1.47966020724347e-009
1.16949939101987e+000	1.48648957436043e-009
1.17219536554813e+000	1.49335172861125e-009
1.17489755493953e+000	1.50024474134098e-009
1.17760597352080e+000	1.50716861254964e-009
1.18032063565173e+000	1.51412527089214e-009
1.18304155572516e+000	1.52111471636850e-009
1.18576874816716e+000	1.52813502032377e-009
1.18850222743702e+000	1.53518811141290e-009
1.19124200802737e+000	1.54227591829081e-009
1.19398810446427e+000	1.54939265499271e-009
1.19674053130724e+000	1.55654603613832e-009
1.19949930314938e+000	1.56373027576285e-009
1.20226443461741e+000	1.57094923117617e-009
1.20503594037179e+000	1.57819904506840e-009
1.20781383510678e+000	1.58548550340435e-009
1.21059813355048e+000	1.59280474887415e-009
1.21338885046497e+000	1.60015292416794e-009
1.21618600064636e+000	1.60754160121530e-009
1.21898959892486e+000	1.61495920808666e-009
1.22179966016487e+000	1.62241538805666e-009
1.22461619926504e+000	1.62990435516051e-009
1.22743923115840e+000	1.63742610939821e-009
1.23026877081238e+000	1.64498450807962e-009
1.23310483322890e+000	1.65257569389489e-009
1.23594743344451e+000	1.66020545280881e-009
1.23879658653036e+000	1.66786992751150e-009
1.24165230759241e+000	1.67556718934805e-009
1.24451461177138e+000	1.68330109562831e-009
1.24738351424294e+000	1.69106971769736e-009
1.25025903021771e+000	1.69887691286505e-009
1.25314117494141e+000	1.70671689516659e-009
1.25602996369487e+000	1.71459737922171e-009
1.25892541179416e+000	1.72251065041068e-009
1.26182753459066e+000	1.73046056604337e-009
1.26473634747115e+000	1.73844905477470e-009
1.26765186585784e+000	1.74647418794975e-009
1.27057410520854e+000	1.75453596556851e-009
1.27350308101666e+000	1.76263245897605e-009
1.27643880881134e+000	1.77076945413717e-009
1.27938130415752e+000	1.77894309374201e-009
1.28233058265602e+000	1.78715337779055e-009
1.28528665994361e+000	1.79540223493775e-009
1.28824955169313e+000	1.80369159383852e-009
1.29121927361353e+000	1.81201566852808e-009
1.29419584144998e+000	1.82037831631628e-009
1.29717927098395e+000	1.82878339451299e-009
1.30016957803328e+000	1.83722511715342e-009
1.30316677845229e+000	1.84570541289249e-009
1.30617088813183e+000	1.85422428173021e-009
1.30918192299940e+000	1.86278172366657e-009
1.31219989901920e+000	1.87137966735651e-009
1.31522483219223e+000	1.88001811280003e-009
1.31825673855640e+000	1.88869705999713e-009
1.32129563418657e+000	1.89741265163794e-009
1.32434153519466e+000	1.90617067368726e-009
1.32739445772973e+000	1.91496919749015e-009
1.33045441797808e+000	1.92380822304663e-009
1.33352143216332e+000	1.93268775035668e-009
1.33659551654643e+000	1.94160970807524e-009
1.33967668742593e+000	1.95057216754738e-009
1.34276496113786e+000	1.95957512877309e-009
1.34586035405594e+000	1.96861859175239e-009
1.34896288259164e+000	1.97770834245005e-009
1.35207256319427e+000	1.98683666624636e-009
1.35518941235103e+000	1.99600549179625e-009
1.35831344658715e+000	2.00522060506451e-009
1.36144468246594e+000	2.01447622008635e-009
1.36458313658892e+000	2.02377426551669e-009
1.36772882559584e+000	2.03311474135555e-009
1.37088176616484e+000	2.04250150491277e-009
1.37404197501251e+000	2.05192684156864e-009
1.37720946889394e+000	2.06139846594289e-009
1.38038426460288e+000	2.07091444938057e-009
1.38356637897177e+000	2.08047286322676e-009
1.38675582887188e+000	2.09007370748146e-009
1.38995263121334e+000	2.09972276810947e-009
1.39315680294529e+000	2.10941425914598e-009
1.39636836105593e+000	2.11915396655580e-009
1.39958732257261e+000	2.12893417571919e-009
1.40281370456195e+000	2.13876067260095e-009
1.40604752412990e+000	2.14863152854616e-009
1.40928879842186e+000	2.15854867220973e-009
1.41253754462274e+000	2.16851403224661e-009
1.41579377995707e+000	2.17852182269200e-009
1.41905752168908e+000	2.18857782951069e-009
1.42232878712281e+000	2.19868012404775e-009
1.42560759360218e+000	2.20882870630318e-009
1.42889395851109e+000	2.21902550493192e-009
1.43218789927353e+000	2.22926666262409e-009
1.43548943335364e+000	2.23955603668957e-009
1.43879857825583e+000	2.24989362712835e-009
1.44211535152486e+000	2.26027943394043e-009
1.44543977074592e+000	2.27071152847088e-009
1.44877185354475e+000	2.28119376802957e-009
1.45211161758773e+000	2.29172229530662e-009
1.45545908058195e+000	2.30229903895698e-009
1.45881426027534e+000	2.31292785629051e-009
1.46217717445671e+000	2.32360296134241e-009
1.46554784095590e+000	2.33433014007747e-009
1.46892627764385e+000	2.34510360653090e-009
1.47231250243271e+000	2.35592721801257e-009
1.47570653327588e+000	2.36680290317740e-009
1.47910838816819e+000	2.37772680471553e-009
1.48251808514594e+000	2.38870085128189e-009
1.48593564228699e+000	2.39972890018636e-009
1.48936107771090e+000	2.41080516546412e-009
1.49279440957898e+000	2.42193157577012e-009
1.49623565609442e+000	2.43311198841421e-009
1.49968483550236e+000	2.44434061743161e-009
1.50314196609001e+000	2.45562324878710e-009
1.50660706618673e+000	2.46695988248068e-009
1.51008015416413e+000	2.47834666120250e-009
1.51356124843619e+000	2.48978551360749e-009
1.51705036745932e+000	2.50127836835057e-009
1.52054752973248e+000	2.51282329677681e-009
1.52405275379728e+000	2.52442222754115e-009
1.52756605823806e+000	2.53607516064359e-009
1.53108746168202e+000	2.54778016742919e-009
1.53461698279928e+000	2.55954110520781e-009
1.53815464030302e+000	2.57135604532453e-009
1.54170045294954e+000	2.58322498777935e-009
1.54525443953840e+000	2.59514600391733e-009
1.54881661891247e+000	2.60712487970326e-009
1.55238700995807e+000	2.61916161513716e-009
1.55596563160506e+000	2.63124849559929e-009
1.55955250282694e+000	2.64339323570937e-009
1.56314764264094e+000	2.65559583546741e-009
1.56675107010813e+000	2.66785243756355e-009
1.57036280433354e+000	2.68016689930765e-009
1.57398286446620e+000	2.69253922069970e-009
1.57761126969933e+000	2.70496747308478e-009
1.58124803927037e+000	2.71745358511781e-009
1.58489319246110e+000	2.72999755679880e-009
1.58854674859776e+000	2.74259745947282e-009
1.59220872705115e+000	2.75525715044972e-009
1.59587914723672e+000	2.76797470107458e-009
1.59955802861465e+000	2.78075011134740e-009
1.60324539069002e+000	2.79358723857804e-009
1.60694125301286e+000	2.80648029680170e-009
1.61064563517825e+000	2.81943314332825e-009
1.61435855682647e+000	2.83244963546755e-009
1.61808003764305e+000	2.84552398725481e-009
1.62181009735891e+000	2.85865812734495e-009
1.62554875575047e+000	2.87185205573798e-009
1.62929603263970e+000	2.88510962974376e-009
1.63305194789432e+000	2.89842506339750e-009
1.63681652142779e+000	2.91180221400905e-009
1.64058977319952e+000	2.92524493888828e-009
1.64437172321491e+000	2.93874552341547e-009
1.64816239152549e+000	2.95231168221034e-009
1.65196179822900e+000	2.96593762930810e-009
1.65576996346951e+000	2.97962722201861e-009
1.65958690743754e+000	2.99338046034186e-009
1.66341265037015e+000	3.00719927293279e-009
1.66724721255104e+000	3.02107980248155e-009
1.67109061431069e+000	3.03502397764305e-009
1.67494287602642e+000	3.04903179841729e-009
1.67880401812254e+000	3.06310519345922e-009
1.68267406107045e+000	3.07724609142376e-009
1.68655302538872e+000	3.09144870634611e-009
1.69044093164324e+000	3.10571882419108e-009
1.69433780044731e+000	3.12005258764879e-009
1.69824365246172e+000	3.13445385402911e-009
1.70215850839493e+000	3.14892262333204e-009
1.70608238900310e+000	3.16345696690265e-009
1.71001531509027e+000	3.17805881339587e-009
1.71395730750840e+000	3.19273009146663e-009
1.71790838715757e+000	3.20746501515014e-009
1.72186857498599e+000	3.22226937041118e-009
1.72583789199018e+000	3.23714508590470e-009
1.72981635921508e+000	3.25208637566590e-009
1.73380399775412e+000	3.26709709700464e-009
1.73780082874935e+000	3.28217724992091e-009
1.74180687339159e+000	3.29732683441472e-009
1.74582215292048e+000	3.31254585048608e-009
1.74984668862464e+000	3.32783622678990e-009
1.75388050184174e+000	3.34319796332620e-009
1.75792361395867e+000	3.35863106009496e-009
1.76197604641161e+000	3.37413165978633e-009
1.76603782068614e+000	3.38970554836510e-009
1.77010895831740e+000	3.40535272583128e-009
1.77418948089014e+000	3.42107126352992e-009
1.77827941003890e+000	3.43686116146103e-009
1.78237876744807e+000	3.45272627693447e-009
1.78648757485203e+000	3.46866275264038e-009
1.79060585403527e+000	3.48467251723369e-009
1.79473362683250e+000	3.50075749936933e-009
1.79887091512876e+000	3.51691577039237e-009
1.80301774085955e+000	3.53314925895774e-009
1.80717412601090e+000	3.54945989372037e-009
1.81134009261958e+000	3.56584188871547e-009
1.81551566277311e+000	3.58230102990783e-009
1.81970085860996e+000	3.59883538864252e-009
1.82389570231961e+000	3.61544882222940e-009
1.82810021614272e+000	3.63213554470367e-009
1.83231442237119e+000	3.64890134203014e-009
1.83653834334832e+000	3.66574428555387e-009
1.84077200146893e+000	3.68266437527486e-009
1.84501541917945e+000	3.69966161119310e-009
1.84926861897805e+000	3.71673792196354e-009
1.85353162341479e+000	3.73389330758616e-009
1.85780445509167e+000	3.75112969671591e-009
1.86208713666284e+000	3.76844323204291e-009
1.86637969083464e+000	3.78583969953197e-009
1.87068214036577e+000	3.80331138456335e-009
1.87499450806739e+000	3.82086985906664e-009
1.87931681680324e+000	3.83850547976719e-009
1.88364908948977e+000	3.85622403262980e-009
1.88799134909627e+000	3.87402166034458e-009
1.89234361864495e+000	3.89190222022142e-009
1.89670592121112e+000	3.90986571226031e-009
1.90107827992327e+000	3.92791406511618e-009
1.90546071796322e+000	3.94604535013409e-009
1.90985325856621e+000	3.96425956731406e-009
1.91425592502106e+000	3.98255864531100e-009
1.91866874067026e+000	4.00094258412493e-009
1.92309172891013e+000	4.01940752644596e-009
1.92752491319091e+000	4.03795925823891e-009
1.93196831701690e+000	4.05659970815870e-009
1.93642196394658e+000	4.07532309024053e-009
1.94088587759275e+000	4.09413326179428e-009
1.94536008162263e+000	4.11303215147486e-009
1.94984459975802e+000	4.13201590197242e-009
1.95433945577537e+000	4.15109029925175e-009
1.95884467350596e+000	4.17024955734805e-009
1.96336027683602e+000	4.18949946222612e-009
1.96788628970682e+000	4.20883808523103e-009
1.97242273611482e+000	4.22826349770785e-009
1.97696964011183e+000	4.24777955696643e-009
1.98152702580507e+000	4.26738626300678e-009
1.98609491735734e+000	4.28708361582890e-009
1.99067333898716e+000	4.30687354408772e-009
1.99526231496885e+000	4.32675411912830e-009
1.99986186963271e+000	4.34672341229571e-009
2.00447202736513e+000	4.36678913820969e-009
2.00909281260870e+000	4.38694165359557e-009
2.01372424986236e+000	4.40719253038293e-009
2.01836636368153e+000	4.42753598260699e-009
2.02301917867824e+000	4.44797201026775e-009
2.02768271952125e+000	4.46850254202013e-009
2.03235701093619e+000	4.48912757786414e-009
2.03704207770569e+000	4.50984904645470e-009
2.04173794466950e+000	4.53066501913689e-009
2.04644463672464e+000	4.55157742456563e-009
2.05116217882553e+000	4.57258819139586e-009
2.05589059598411e+000	4.59369346231771e-009
2.06062991326997e+000	4.61489709464104e-009
2.06538015581050e+000	4.63619908836586e-009
2.07014134879101e+000	4.65759944349216e-009
2.07491351745488e+000	4.67909623136501e-009
2.07969668710366e+000	4.70069330929428e-009
2.08449088309726e+000	4.72239260593489e-009
2.08929613085401e+000	4.74419026397698e-009
2.09411245585086e+000	4.76608821207549e-009
2.09893988362349e+000	4.78808645023040e-009
2.10377843976644e+000	4.81018690709666e-009
2.10862814993326e+000	4.83239151132919e-009
2.11348903983661e+000	4.85469447696320e-009
2.11836113524847e+000	4.87710544727334e-009
2.12324446200018e+000	4.89961670763989e-009
2.12813904598268e+000	4.92223211537271e-009
2.13304491314654e+000	4.94494974181687e-009
2.13796208950220e+000	4.96777730159209e-009
2.14289060112002e+000	4.99070708007865e-009
2.14783047413050e+000	5.01374100593148e-009
2.15278173472434e+000	5.03688679377030e-009
2.15774440915263e+000	5.06013672897539e-009
2.16271852372698e+000	5.08349081154674e-009
2.16770410481966e+000	5.10695482744915e-009
2.17270117886371e+000	5.13052877668262e-009
2.17770977235312e+000	5.15420880193728e-009
2.18272991184296e+000	5.17799876052300e-009
2.18776162394952e+000	5.20190250974964e-009
2.19280493535041e+000	5.22591233499747e-009
2.19785987278479e+000	5.25003595088622e-009
2.20292646305342e+000	5.27426564279616e-009
2.20800473301886e+000	5.29861298265688e-009
2.21309470960560e+000	5.32306832719372e-009
2.21819641980018e+000	5.34763939102640e-009
2.22330989065136e+000	5.37232231684507e-009
2.22843514927026e+000	5.39712096195958e-009
2.23357222283049e+000	5.42203146906007e-009
2.23872113856830e+000	5.44705769545640e-009
2.24388192378273e+000	5.47220156980351e-009
2.24905460583574e+000	5.49746116344645e-009
2.25423921215239e+000	5.52283454773031e-009
2.25943577022094e+000	5.54832750861986e-009
2.26464430759302e+000	5.57393618880526e-009
2.26986485188378e+000	5.59966444559635e-009
2.27509743077203e+000	5.62551227899314e-009
2.28034207200038e+000	5.65147776034070e-009
2.28559880337539e+000	5.67756474694889e-009
2.29086765276773e+000	5.70377131016277e-009
2.29614864811232e+000	5.73009744998235e-009
2.30144181740847e+000	5.75654702371748e-009
2.30674718872003e+000	5.78311810271324e-009
2.31206479017555e+000	5.80981068696962e-009
2.31739464996844e+000	5.83662863379649e-009
2.32273679635706e+000	5.86356808588398e-009
2.32809125766496e+000	5.89063482919688e-009
2.33345806228096e+000	5.91782307777040e-009
2.33883723865931e+000	5.94513861756934e-009
2.34422881531988e+000	5.97258144859369e-009
2.34963282084826e+000	6.00014964218851e-009
2.35504928389597e+000	6.02784512700874e-009
2.36047823318053e+000	6.05566790305439e-009
2.36591969748571e+000	6.08361989898037e-009
2.37137370566161e+000	6.11169918613176e-009
2.37684028662483e+000	6.13990962181841e-009
2.38231946935864e+000	6.16825120604033e-009
2.38781128291313e+000	6.19672393879752e-009
2.39331575640534e+000	6.22532589143503e-009
2.39883291901944e+000	6.25406092126275e-009
2.40436280000689e+000	6.28292902828065e-009
2.40990542868655e+000	6.31192828383382e-009
2.41546083444489e+000	6.34106254523210e-009
2.42102904673613e+000	6.37033181247551e-009
2.42661009508237e+000	6.39973608556404e-009
2.43220400907377e+000	6.42927729315262e-009
2.43781081836870e+000	6.45895157793138e-009
2.44343055269392e+000	6.48876665452005e-009
2.44906324184470e+000	6.51871673695384e-009
2.45470891568498e+000	6.54880568254260e-009
2.46036760414758e+000	6.57903349128634e-009
2.46603933723429e+000	6.60940016318505e-009
2.47172414501608e+000	6.63990955554859e-009
2.47742205763324e+000	6.67055781106710e-009
2.48313310529552e+000	6.70134492974058e-009
2.48885731828234e+000	6.73227862618876e-009
2.49459472694290e+000	6.76335504310176e-009
2.50034536169638e+000	6.79457225182466e-009
2.50610925303206e+000	6.82593410966732e-009
2.51188643150953e+000	6.85744061662973e-009
2.51767692775880e+000	6.88909177271190e-009
2.52348077248052e+000	6.92089143522368e-009
2.52929799644609e+000	6.95283767551014e-009
2.53512863049786e+000	6.98492856491636e-009
2.54097270554925e+000	7.01717181806204e-009
2.54683025258499e+000	7.04956164898241e-009
2.55270130266119e+000	7.08209998633238e-009
2.55858588690559e+000	7.11479068742182e-009
2.56448403651766e+000	7.14762989494086e-009
2.57039578276881e+000	7.18062339485430e-009
2.57632115700252e+000	7.21376732985228e-009
2.58226019063454e+000	7.24706169993478e-009
2.58821291515304e+000	7.28051421972154e-009
2.59417936211876e+000	7.31411910324776e-009
2.60015956316522e+000	7.34788020782329e-009
2.60615354999884e+000	7.38179560479321e-009
2.61216135439915e+000	7.41586915146738e-009
2.61818300821893e+000	7.45009891919087e-009
2.62421854338439e+000	7.48448876527352e-009
2.63026799189533e+000	7.51903483240549e-009
2.63633138582532e+000	7.55374097789663e-009
2.64240875732189e+000	7.58860720174694e-009
2.64850013860664e+000	7.62363543261135e-009
2.65460556197548e+000	7.65882181317999e-009
2.66072505979875e+000	7.69417598672752e-009
2.66685866452142e+000	7.72969023863421e-009
2.67300640866325e+000	7.76536842620993e-009
2.67916832481897e+000	7.80121247810960e-009
2.68534444565845e+000	7.83722239433321e-009
2.69153480392686e+000	7.87339624622584e-009
2.69773943244486e+000	7.90973789109735e-009
2.70395836410878e+000	7.94624732894773e-009
2.71019163189078e+000	7.98292648843192e-009
2.71643926883902e+000	8.01977344089498e-009
2.72270130807785e+000	8.05679011499184e-009
2.72897778280798e+000	8.09398036803236e-009
2.73526872630665e+000	8.13133841405174e-009
2.74157417192782e+000	8.16887196766971e-009
2.74789415310234e+000	8.20657910023133e-009
2.75422870333811e+000	8.24445788308167e-009
2.76057785622028e+000	8.28251217353059e-009
2.76694164541145e+000	8.32074390023303e-009
2.77332010465178e+000	8.35915113453403e-009
2.77971326775923e+000	8.39773387643361e-009
2.78612116862971e+000	8.43649598324162e-009
2.79254384123727e+000	8.47543745495807e-009
2.79898131963430e+000	8.51455829158294e-009
2.80543363795165e+000	8.55386042177117e-009
2.81190083039888e+000	8.59334191686783e-009
2.81838293126439e+000	8.63300856283769e-009
2.82487997491564e+000	8.67285650237091e-009
2.83139199579931e+000	8.71288766412241e-009
2.83791902844149e+000	8.75310204809218e-009
2.84446110744785e+000	8.79350544024502e-009
2.85101826750384e+000	8.83409591192599e-009
2.85759054337488e+000	8.87487153448017e-009
2.86417796990651e+000	8.91583616521740e-009
2.87078058202462e+000	8.95699173279262e-009
2.87739841473560e+000	8.99833437989596e-009
2.88403150312654e+000	9.03986796383728e-009
2.89067988236541e+000	9.08159634192644e-009
2.89734358770125e+000	9.12351372819865e-009
2.90402265446438e+000	9.16562590861870e-009
2.91071711806654e+000	9.20793288318658e-009
2.91742701400110e+000	9.25043272324736e-009
2.92415237784327e+000	9.29313121476583e-009
2.93089324525025e+000	9.33602642908705e-009
2.93764965196146e+000	9.37912029486596e-009
2.94442163379869e+000	9.42241088344761e-009
2.95120922666631e+000	9.46590398079681e-009
2.95801246655147e+000	9.50959572960368e-009
2.96483138952427e+000	9.55349191583302e-009
2.97166603173795e+000	9.59758675352002e-009
2.97851642942912e+000	9.64188795728441e-009
2.98538261891789e+000	9.68639166981633e-009
2.99226463660812e+000	9.73110367708056e-009
2.99916251898758e+000	9.77602012176725e-009
3.00607630262816e+000	9.82114293253130e-009
3.01300602418605e+000	9.86647596668260e-009
3.01995172040194e+000	9.91201729556619e-009
3.02691342810123e+000	9.95777077649195e-009
3.03389118419420e+000	1.00037325521500e-008
3.04088502567620e+000	1.00499084085051e-008
3.04789498962791e+000	1.00962964169024e-008
3.05492111321544e+000	1.01428985059968e-008
3.06196343369060e+000	1.01897146757882e-008
3.06902198839108e+000	1.02367507122415e-008
3.07609681474063e+000	1.02839989007369e-008
3.08318795024928e+000	1.03314688845492e-008
3.09029543251351e+000	1.03791568063683e-008
3.09741929921650e+000	1.04270645948493e-008
3.10455958812828e+000	1.04751922499921e-008
3.11171633710594e+000	1.05235455577616e-008
3.11888958409386e+000	1.05721206608478e-008
3.12607936712388e+000	1.06209175592508e-008
3.13328572431551e+000	1.06699439675903e-008
3.14050869387614e+000	1.07191921712465e-008
3.14774831410124e+000	1.07686718134942e-008
3.15500462337455e+000	1.08183751797135e-008
3.16227766016830e+000	1.08683138418341e-008
3.16956746304341e+000	1.09184781565813e-008
3.17687407064969e+000	1.09688739099199e-008
3.18419752172604e+000	1.10195049591597e-008
3.19153785510068e+000	1.10703693756458e-008
3.19889510969132e+000	1.11214671593783e-008
3.20626932450538e+000	1.11728021676669e-008
3.21366053864023e+000	1.12243724718567e-008
3.22106879128335e+000	1.12761819292577e-008
3.22849412171255e+000	1.13282324685246e-008
3.23593656929620e+000	1.13805183036928e-008
3.24339617349341e+000	1.14330510066918e-008
3.25087297385426e+000	1.14858228629018e-008
3.25836701002000e+000	1.15388396582877e-008
3.26587832172327e+000	1.15920994641945e-008
3.27340694878830e+000	1.16456061379321e-008
3.28095293113110e+000	1.16993596795005e-008
3.28851630875974e+000	1.17533620175546e-008
3.29609712177449e+000	1.18076131520944e-008
3.30369541036806e+000	1.18621150117748e-008
3.31131121482582e+000	1.19168695252507e-008
3.31894457552601e+000	1.19718728352123e-008
3.32659553293996e+000	1.20271326562794e-008
3.33426412763226e+000	1.20826489884518e-008
3.34195040026105e+000	1.21384179744197e-008
3.34965439157819e+000	1.21944473288029e-008
3.35737614242946e+000	1.22507331942915e-008
3.36511569375482e+000	1.23072813568503e-008
3.37287308658860e+000	1.23640879591693e-008
3.38064836205972e+000	1.24211568585585e-008
3.38844156139193e+000	1.24784919123277e-008
3.39625272590399e+000	1.25360911918220e-008
3.40408189700991e+000	1.25939527683864e-008
3.41192911621919e+000	1.26520843566407e-008
3.41979442513699e+000	1.27104820992750e-008
3.42767786546441e+000	1.27691517822540e-008
3.43557947899865e+000	1.28280934055779e-008
3.44349930763329e+000	1.28873050405915e-008
3.45143739335847e+000	1.29467866872950e-008
3.45939377826112e+000	1.30065499176179e-008
3.46736850452522e+000	1.30665850882855e-008
3.47536161443196e+000	1.31268979852627e-008
3.48337315036002e+000	1.31874866798944e-008
3.49140315478576e+000	1.32483588868005e-008
3.49945167028347e+000	1.33095088200161e-008
3.50751873952558e+000	1.33709441941609e-008
3.51560440528288e+000	1.34326611519251e-008
3.52370871042477e+000	1.34946635506185e-008
3.53183169791947e+000	1.35569533188961e-008
3.53997341083425e+000	1.36195285281028e-008
3.54813389233565e+000	1.36823930355486e-008
3.55631318568975e+000	1.37455506985433e-008
3.56451133426234e+000	1.38089957311222e-008
3.57272838151919e+000	1.38727358479049e-008
3.58096437102626e+000	1.39367691202364e-008
3.58921934644995e+000	1.40010994054267e-008
3.59749335155732e+000	1.40657247748209e-008
3.60578643021632e+000	1.41306490857286e-008
3.61409862639603e+000	1.41958723381501e-008
3.62242998416688e+000	1.42613983893950e-008
3.63078054770091e+000	1.43272253108086e-008
3.63915036127196e+000	1.43933569597005e-008
3.64753946925597e+000	1.44597933360709e-008
3.65594791613114e+000	1.45265363685746e-008
3.66437574647823e+000	1.45935879858666e-008
3.67282300498074e+000	1.46609481879469e-008
3.68128973642521e+000	1.47286208321252e-008
3.68977598570139e+000	1.47966059184017e-008
3.69828179780255e+000	1.48649034467762e-008
3.70680721782565e+000	1.49335153459038e-008
3.71535229097161e+000	1.50024474017492e-008
3.72391706254557e+000	1.50716938283475e-008
3.73250157795709e+000	1.51412642689736e-008
3.74110588272042e+000	1.52111529376624e-008
3.74973002245472e+000	1.52813636917240e-008
3.75837404288433e+000	1.53518984598132e-008
3.76703798983897e+000	1.54227591705849e-008
3.77572190925405e+000	1.54939477526941e-008
3.78442584717082e+000	1.55654661347957e-008
3.79314984973670e+000	1.56373123882348e-008
3.80189396320550e+000	1.57094903703211e-008
3.81065823393761e+000	1.57820020097097e-008
3.81944270840035e+000	1.58548492350554e-008
3.82824743316811e+000	1.59280301177033e-008
3.83707245492267e+000	1.60015504436182e-008
3.84591782045342e+000	1.60754102128000e-008
3.85478357665760e+000	1.61496132825587e-008
3.86366977054057e+000	1.62241557955844e-008
3.87257644921605e+000	1.62990435378418e-008
3.88150365990636e+000	1.63742745806760e-008
3.89045144994269e+000	1.64498566387067e-008
3.89941986676531e+000	1.65257858546240e-008
3.90840895792390e+000	1.66020641570829e-008
3.91741877107771e+000	1.66786973320482e-008
3.92644935399588e+000	1.67556815222099e-008
3.93550075455765e+000	1.68330225135328e-008
3.94457302075266e+000	1.69107203060170e-008
3.95366620068116e+000	1.69887787569723e-008
3.96278034255427e+000	1.70671920804339e-008
3.97191549469428e+000	1.71459718483314e-008
3.98107170553485e+000	1.72251142033548e-008
3.99024902362130e+000	1.73046210741592e-008
3.99944749761085e+000	1.73844963180543e-008
4.00866717627290e+000	1.74647399350401e-008
4.01790810848927e+000	1.75453519251167e-008
4.02717034325446e+000	1.76263380742488e-008
4.03645392967592e+000	1.77076983824365e-008
4.04575891697430e+000	1.77894347783345e-008
4.05508535448371e+000	1.78715453332880e-008
4.06443329165200e+000	1.79540358332618e-008
4.07380277804100e+000	1.80369082069108e-008
4.08319386332679e+000	1.81201624542349e-008
4.09260659729998e+000	1.82038024325440e-008
4.10204102986594e+000	1.82878262131833e-008
4.11149721104509e+000	1.83722395821173e-008
4.12097519097317e+000	1.84570425393462e-008
4.13047501990148e+000	1.85422350848700e-008
4.13999674819717e+000	1.86278249333082e-008
4.14954042634349e+000	1.87138062986962e-008
4.15910610494008e+000	1.88001849669988e-008
4.16869383470322e+000	1.88869609382158e-008
4.17830366646608e+000	1.89741399983120e-008
4.18793565117905e+000	1.90617202186326e-008
4.19758983990994e+000	1.91497054564874e-008
4.20726628384430e+000	1.92380957118764e-008
4.21696503428568e+000	1.93268967707643e-008
4.22668614265589e+000	1.94161047758412e-008
4.23642966049527e+000	1.95057255130720e-008
4.24619563946299e+000	1.95957589824567e-008
4.25598413133729e+000	1.96862090413050e-008
4.26579518801579e+000	1.97770795469268e-008
4.27562886151572e+000	1.98683647133573e-008
4.28548520397425e+000	1.99600722552163e-008
4.29536426764873e+000	2.00522041011586e-008
4.30526610491696e+000	2.01447583225293e-008
4.31519076827751e+000	2.02377445626030e-008
