0,000208348;1,562887573
0,000416696;1,561908031
0,000625043;1,560755396
0,000833391;1,559445405
0,001041739;1,558823848
0,001250087;1,557666492
0,001458435;1,556333685
0,001666782;1,555635417
0,00187513;1,554533529
0,002083478;1,553213704
0,002291826;1,55229907
0,002500174;1,551699543
0,002708521;1,550704265
0,002916869;1,550048876
0,003125217;1,549163353
0,003333565;1,548802614
0,003541913;1,548516226
0,00375026;1,547298682
0,003958608;1,545628345
0,004166956;1,543440306
0,004375304;1,542329764
0,004583652;1,541316783
0,004791999;1,540831339
0,005000347;1,540656281
0,005208695;1,540572882
0,005417043;1,539150381
0,005625391;1,537674773
0,005833738;1,536886418
0,006042086;1,535925758
0,006250434;1,535789645
0,006458782;1,535350227
0,00666713;1,533989882
0,006875477;1,532823873
0,007083825;1,532412386
0,007292173;1,532470214
0,007500521;1,532218444
0,007708869;1,531094527
0,007917216;1,529813647
0,008125564;1,528956842
0,008333912;1,527164161
0,00854226;1,525312471
0,008750608;1,524330175
0,008958955;1,524159443
0,009167303;1,523587847
0,009375651;1,522111845
0,009583999;1,520629156
0,009792347;1,519507599
0,010000694;1,519328213
0,010209042;1,518889976
0,01041739;1,517721605
0,010625738;1,516393518
0,010834086;1,515824676
0,011042434;1,514700365
0,011250781;1,513307762
0,011459129;1,512076449
0,011667477;1,51203593
0,011875825;1,510928535
0,012084173;1,509793603
0,01229252;1,508971417
0,012500868;1,508103597
0,012709216;1,508694077
0,012917564;1,509323895
0,013125912;1,509070551
0,013334259;1,507450962
0,013542607;1,505434835
0,013750955;1,504824686
0,013959303;1,504238927
0,014167651;1,502428544
0,014375998;1,501567805
0,014584346;1,501259387
0,014792694;1,500508404
0,015001042;1,499860096
0,01520939;1,49972949
0,015417737;1,498168123
0,015626085;1,496862853
0,015834433;1,496528077
0,016042781;1,495829022
0,016251129;1,49510361
0,016459476;1,495006049
0,016667824;1,494419503
0,016876172;1,49314059
0,01708452;1,491925406
0,017292868;1,491608727
0,017501215;1,491502512
0,017709563;1,491358137
0,017917911;1,490354598
0,018126259;1,489015889
0,018334607;1,488292444
0,018542954;1,487364829
0,018751302;1,486756647
0,01895965;1,486576474
0,019167998;1,485172462
0,019376346;1,483688986
0,019584693;1,482769239
0,019793041;1,481870735
0,020001389;1,481695676
0,020209737;1,480866802
0,020418085;1,479008818
0,020626432;1,478716922
0,02083478;1,479380965
0,021043128;1,478731871
0,021251476;1,478283799
0,021459824;1,477272391
0,021668171;1,47579757
0,021876519;1,475146508
0,022084867;1,474230695
0,022293215;1,472812128
0,022501563;1,472139037
0,02270991;1,471859729
0,022918258;1,471928573
0,023126606;1,471263742
0,023334954;1,471008039
0,023543302;1,471181917
0,023751649;1,470513546
0,023959997;1,469728732
0,024168345;1,46774919
0,024376693;1,467068231
0,024585041;1,467083967
0,024793388;1,466814494
0,025001736;1,465919924
0,025210084;1,465204346
0,025418432;1,464484441
0,02562678;1,463615048
0,025835127;1,462175632
0,026043475;1,461460054
0,026251823;1,46117996
0,026460171;1,461122918
0,026668519;1,461191761
0,026876866;1,460650849
0,027085214;1,460374689
0,027293562;1,460368788
0,02750191;1,459971464
0,027710258;1,459156358
0,027918605;1,458647311
0,028126953;1,457491922
0,028335301;1,456038344
0,028543649;1,455441964
0,028751997;1,455362105
0,028960344;1,455386496
0,029168692;1,455260611
0,02937704;1,454600894
0,029585388;1,453158724
0,029793736;1,452306247
0,030002083;1,452201605
0,030210431;1,452141023
0,030418779;1,452015924
0,030627127;1,451788938
0,030835475;1,450809002
0,031043822;1,450229537
0,03125217;1,44953481
0,031460518;1,449822378
0,031668866;1,449447477
0,031877214;1,449646533
0,032085561;1,44834913
0,032293909;1,446418369
0,032502257;1,445751965
0,032710605;1,445571005
0,032918953;1,446222854
0,033127301;1,44633497
0,033335648;1,445120573
0,033543996;1,444100904
0,033752344;1,443925452
0,033960692;1,443899488
0,03416904;1,443457711
0,034377387;1,442598939
0,034585735;1,442308223
0,034794083;1,442316091
0,035002431;1,442287767
0,035210779;1,44224292
0,035419126;1,441940403
0,035627474;1,440403819
0,035835822;1,440113497
0,03604417;1,440433323
0,036252518;1,440496659
0,036460865;1,439917982
0,036669213;1,439812946
0,036877561;1,440381002
0,037085909;1,440121758
0,037294257;1,439294457
0,037502604;1,438945913
0,037710952;1,438703191
0,0379193;1,437737417
0,038127648;1,437115073
0,038335996;1,436329865
0,038544343;1,43663317
0,038752691;1,436138284
0,038961039;1,435660708
0,039169387;1,435588717
0,039377735;1,434846389
0,039586082;1,434851897
0,03979443;1,434736633
0,040002778;1,434159529
0,040211126;1,434047806
0,040419474;1,433383763
0,040627821;1,432541513
0,040836169;1,432355833
0,041044517;1,432629633
0,041252865;1,433243716
0,041461213;1,432462049
0,04166956;1,431099343
0,041877908;1,43091681
0,042086256;1,431665432
0,042294604;1,432117438
0,042502952;1,431181562
0,042711299;1,429919565
0,042919647;1,42993294
0,043127995;1,429781878
0,043336343;1,429055679
0,043544691;1,42904073
0,043753038;1,42899549
0,043961386;1,429491162
0,044169734;1,430415237
0,044378082;1,430179989
0,04458643;1,42943176
0,044794777;1,428959298
0,045003125;1,429041123
0,045211473;1,428999817
0,045419821;1,429004931
0,045628169;1,428896356
0,045836516;1,427949071
0,046044864;1,427532864
0,046253212;1,427410913
0,04646156;1,427428615
0,046669908;1,427420747
0,046878255;1,427408552
0,047086603;1,42803601
0,047294951;1,428257489
0,047503299;1,427557647
0,047711647;1,427391636
0,047919994;1,427379048
0,048128342;1,427373934
0,04833669;1,427588725
0,048545038;1,428535223
0,048753386;1,428917205
0,048961733;1,429027748
0,049170081;1,428880227
0,049378429;1,428108394
0,049586777;1,427497852
0,049795125;1,426630032
0,050003472;1,42666465
0,05021182;1,427264571
0,050420168;1,42737236
0,050628516;1,426859379
0,050836864;1,425935698
0,051045211;1,426199663
0,051253559;1,427113116
0,051461907;1,427397931
0,051670255;1,427371967
0,051878603;1,427713823
0,05208695;1,428553712
0,052295298;1,428958905
0,052503646;1,428862131
0,052711994;1,428070235
0,052920342;1,427447891
0,053128689;1,427403438
0,053337037;1,427421534
0,053545385;1,427424681
0,053753733;1,427417207
0,053962081;1,427410913
0,054170429;1,427397537
0,054378776;1,427377081
0,054587124;1,427783453
0,054795472;1,428572595
0,05500382;1,428637111
0,055212168;1,427816105
0,055420515;1,427358198
0,055628863;1,427424288
0,055837211;1,427375901
0,056045559;1,42737118
0,056253907;1,427368426
0,056462254;1,427365673
0,056670602;1,428139472
0,05687895;1,428216577
0,057087298;1,428147733
0,057295646;1,428777158
0,057503993;1,428392816
0,057712341;1,427615476
0,057920689;1,427515554
0,058129037;1,427741361
0,058337385;1,428380227
0,058545732;1,427742147
0,05875408;1,427673304
0,058962428;1,428618228
0,059170776;1,428846002
0,059379124;1,429036403
0,059587471;1,428984869
0,059795819;1,428994703
0,060004167;1,428999424
0,060212515;1,429010046
0,060420863;1,429012406
0,06062921;1,429010832
0,060837558;1,429026568
0,061045906;1,42851752
0,061254254;1,428119802
0,061462602;1,429120982
0,061670949;1,429947102
0,061879297;1,429286993
0,062087645;1,429297221
0,062295993;1,43007338
0,062504341;1,430538368
0,062712688;1,430729163
0,062921036;1,431641829
0,063129384;1,432130027
0,063337732;1,431376684
0,06354608;1,431526566
0,063754427;1,431371176
0,063962775;1,431530499
0,064171123;1,432069838
0,064379471;1,432310593
0,064587819;1,432781875
0,064796166;1,433700442
0,065004514;1,433484471
0,065212862;1,433048201
0,06542121;1,433281481
0,065629558;1,432752371
0,065837905;1,432485259
0,066046253;1,433424282
0,066254601;1,433800364
0,066462949;1,433873141
0,066671297;1,433035219
0,066879644;1,432437265
0,067087992;1,433166611
0,06729634;1,43455646
0,067504688;1,435436475
0,067713036;1,435503745
0,067921383;1,435138679
0,068129731;1,434192967
0,068338079;1,434042299
0,068546427;1,434723258
0,068754775;1,436511612
0,068963122;1,43725394
0,06917147;1,43700335
0,069379818;1,43617605
0,069588166;1,435781479
0,069796514;1,435696113
0,070004861;1,436650479
0,070213209;1,438088715
0,070421557;1,438775969
0,070629905;1,439015543
0,070838253;1,438958502
