timestamp_g_arrwAdc1Data[0];g_arrwAdc1Data[0];timestamp_g_arrwAdc1Data[1];g_arrwAdc1Data[1]
1683400335686;2040;1683400335686;2034
1683400335687;2044;1683400335687;2042
1683400335687;2045;1683400335687;2043
1683400335688;2045;1683400335688;2041
1683400335689;2043;1683400335689;2038
1683400335689;2042;1683400335689;2041
1683400335690;2041;1683400335690;2046
1683400335690;2042;1683400335690;2043
1683400335691;2039;1683400335691;2023
1683400335691;2048;1683400335691;2043
1683400335692;2043;1683400335692;2052
1683400335692;2038;1683400335692;2045
1683400335693;2040;1683400335693;2038
1683400335693;2022;1683400335693;2045
1683400335694;2040;1683400335694;2046
1683400335695;2042;1683400335695;2043
1683400335696;2043;1683400335696;2041
1683400335696;2038;1683400335696;2040
1683400335697;2038;1683400335697;2043
1683400335697;2041;1683400335697;2043
1683400335698;2039;1683400335698;2042
1683400335698;2041;1683400335698;2038
1683400335699;2039;1683400335699;2042
1683400335699;2042;1683400335699;2042
1683400335700;2045;1683400335700;2043
1683400335700;2037;1683400335700;2049
1683400335701;2036;1683400335701;2048
1683400335701;2045;1683400335701;2047
1683400335702;2041;1683400335702;2045
1683400335702;2041;1683400335702;2043
1683400335703;2040;1683400335703;2044
1683400335703;2043;1683400335703;2045
1683400335704;2038;1683400335704;2042
1683400335704;2039;1683400335704;2040
1683400335705;2035;1683400335705;2029
1683400335705;2049;1683400335705;2039
1683400335706;2035;1683400335706;2046
1683400335706;2044;1683400335706;2041
1683400335706;2036;1683400335706;2045
1683400335707;2031;1683400335707;2041
1683400335707;2041;1683400335707;2038
1683400335708;2036;1683400335708;2051
1683400335708;2046;1683400335708;2047
1683400335709;2044;1683400335709;2041
1683400335709;2033;1683400335709;2037
1683400335710;2040;1683400335710;2042
1683400335710;2041;1683400335710;2039
1683400335711;2042;1683400335711;2042
1683400335711;2039;1683400335711;2039
1683400335712;2037;1683400335712;2042
1683400335712;2036;1683400335712;2042
1683400335713;2042;1683400335713;2036
1683400335713;2050;1683400335713;2045
1683400335714;2045;1683400335714;2039
1683400335714;2037;1683400335714;2039
1683400335715;2035;1683400335715;2047
1683400335715;2044;1683400335715;2036
1683400335716;2041;1683400335716;2043
1683400335717;2032;1683400335717;2042
1683400335718;2036;1683400335718;2042
1683400335718;2042;1683400335718;2041
1683400335719;2041;1683400335719;2043
1683400335719;2039;1683400335719;2041
1683400335720;2044;1683400335720;2039
1683400335720;2045;1683400335720;2032
1683400335721;2038;1683400335721;2043
1683400335721;2040;1683400335721;2043
1683400335721;2041;1683400335721;2044
1683400335722;2041;1683400335722;2040
1683400335722;2046;1683400335722;2037
1683400335723;2043;1683400335723;2039
1683400335723;2038;1683400335723;2039
1683400335724;2036;1683400335724;2041
1683400335724;2035;1683400335724;2040
1683400335725;2039;1683400335725;2048
1683400335725;2043;1683400335725;2044
1683400335726;2036;1683400335726;2041
1683400335726;2040;1683400335726;2034
1683400335727;2036;1683400335727;2037
1683400335727;2040;1683400335727;2037
1683400335728;2040;1683400335728;2043
1683400335728;2043;1683400335728;2042
1683400335728;2036;1683400335728;2039
1683400335729;2040;1683400335729;2043
1683400335729;2044;1683400335729;2042
1683400335730;2047;1683400335730;2043
1683400335730;2041;1683400335730;2046
1683400335731;2040;1683400335731;2041
1683400335731;2043;1683400335731;2037
1683400335732;2041;1683400335732;2043
1683400335732;2017;1683400335732;2042
1683400335733;2048;1683400335733;2040
1683400335733;2040;1683400335733;2049
1683400335734;2038;1683400335734;2040
1683400335734;2045;1683400335734;2044
1683400335735;2057;1683400335735;2039
1683400335735;2041;1683400335735;2041
1683400335736;2035;1683400335736;2042
1683400335736;2041;1683400335736;2041
1683400335737;2037;1683400335737;2039
1683400335738;2040;1683400335738;2044
1683400335739;2039;1683400335739;2039
1683400335739;2030;1683400335739;2039
1683400335740;2041;1683400335740;2035
1683400335740;2041;1683400335740;2041
1683400335740;2040;1683400335740;2042
1683400335741;2038;1683400335741;2035
1683400335741;2045;1683400335741;2039
1683400335742;2039;1683400335742;2037
1683400335742;2037;1683400335742;2038
1683400335743;2041;1683400335743;2037
1683400335743;2037;1683400335743;2039
1683400335744;2045;1683400335744;2039
1683400335744;2039;1683400335744;2049
1683400335745;2032;1683400335745;2035
1683400335745;2043;1683400335745;2042
1683400335746;2041;1683400335746;2040
1683400335747;2040;1683400335747;2040
1683400335747;2041;1683400335747;2040
1683400335748;2037;1683400335748;2042
1683400335748;2036;1683400335748;2040
1683400335748;2040;1683400335748;2039
1683400335749;2037;1683400335749;2037
1683400335749;2043;1683400335749;2037
1683400335750;2041;1683400335750;2041
1683400335750;2051;1683400335750;2036
1683400335751;2038;1683400335751;2041
1683400335751;2042;1683400335751;2040
1683400335752;2039;1683400335752;2035
1683400335752;2040;1683400335752;2038
1683400335753;2035;1683400335753;2042
1683400335753;2041;1683400335753;2042
1683400335753;2045;1683400335753;2038
1683400335754;2039;1683400335754;2038
1683400335754;2046;1683400335754;2041
1683400335755;2045;1683400335755;2043
1683400335755;2042;1683400335755;2042
1683400335756;2048;1683400335756;2048
1683400335756;2043;1683400335756;2039
1683400335757;2035;1683400335757;2044
1683400335757;2041;1683400335757;2039
1683400335758;2044;1683400335758;2042
1683400335758;2040;1683400335758;2039
1683400335758;2041;1683400335758;2040
1683400335759;2043;1683400335759;2045
1683400335760;2039;1683400335760;2044
1683400335761;2042;1683400335761;2047
1683400335761;2042;1683400335761;2042
1683400335762;2050;1683400335762;2036
1683400335762;2045;1683400335762;2046
1683400335763;2038;1683400335763;2036
1683400335763;2033;1683400335763;2049
1683400335764;2040;1683400335764;2041
1683400335764;2043;1683400335764;2038
1683400335765;2040;1683400335765;2041
1683400335765;2045;1683400335765;2041
1683400335766;2042;1683400335766;2035
1683400335766;2014;1683400335766;2044
1683400335767;2043;1683400335767;2041
1683400335767;2037;1683400335767;2046
1683400335768;2038;1683400335768;2044
1683400335768;2042;1683400335768;2041
1683400335769;2035;1683400335769;2041
1683400335769;2040;1683400335769;2052
1683400335770;2045;1683400335770;2040
1683400335770;2042;1683400335770;2037
1683400335771;2042;1683400335771;2039
1683400335771;2041;1683400335771;2033
1683400335772;2051;1683400335772;2042
1683400335772;2039;1683400335772;2040
1683400335772;2035;1683400335772;2039
1683400335773;2037;1683400335773;2041
1683400335773;2037;1683400335773;2041
1683400335774;2038;1683400335774;2044
1683400335775;2046;1683400335775;2043
1683400335775;2040;1683400335775;2043
1683400335775;2043;1683400335775;2048
1683400335776;2042;1683400335776;2040
1683400335776;2048;1683400335776;2044
1683400335777;2041;1683400335777;2033
1683400335777;2043;1683400335777;2042
1683400335778;2045;1683400335778;2039
1683400335778;2035;1683400335778;2041
1683400335779;2045;1683400335779;2041
1683400335780;2043;1683400335780;2035
1683400335780;2039;1683400335780;2040
1683400335781;2042;1683400335781;2044
1683400335781;2045;1683400335781;2043
1683400335782;2043;1683400335782;2039
1683400335783;2037;1683400335783;2044
1683400335784;2032;1683400335784;2041
1683400335784;2047;1683400335784;2042
1683400335784;2039;1683400335784;2035
1683400335785;2041;1683400335785;2049
1683400335785;2042;1683400335785;2035
1683400335786;2043;1683400335786;2044
1683400335786;2041;1683400335786;2039
1683400335787;2039;1683400335787;2042
1683400335787;2033;1683400335787;2040
1683400335788;2047;1683400335788;2044
1683400335788;2043;1683400335788;2043
1683400335789;2036;1683400335789;2042
1683400335789;2042;1683400335789;2043
1683400335789;2040;1683400335789;2043
1683400335790;2043;1683400335790;2038
1683400335790;2036;1683400335790;2039
1683400335791;2033;1683400335791;2038
1683400335791;2035;1683400335791;2044
1683400335792;2041;1683400335792;2046
1683400335792;2037;1683400335792;2032
1683400335792;2042;1683400335792;2040
1683400335793;2037;1683400335793;2035
1683400335793;2041;1683400335793;2033
1683400335794;2042;1683400335794;2042
1683400335794;2045;1683400335794;2041
1683400335795;2037;1683400335795;2041
1683400335795;2040;1683400335795;2043
1683400335796;2029;1683400335796;2039
1683400335796;2042;1683400335796;2038
1683400335797;2040;1683400335797;2037
1683400335797;2038;1683400335797;2035
1683400335798;2045;1683400335798;2040
1683400335798;2039;1683400335798;2044
1683400335799;2043;1683400335799;2041
1683400335799;2042;1683400335799;2039
1683400335800;2040;1683400335800;2036
1683400335800;2037;1683400335800;2041
1683400335800;2035;1683400335800;2040
1683400335801;2038;1683400335801;2040
1683400335801;2039;1683400335801;2038
1683400335802;2042;1683400335802;2042
1683400335802;2042;1683400335802;2040
1683400335803;2043;1683400335803;2040
1683400335803;2045;1683400335803;2041
1683400335803;2048;1683400335803;2040
1683400335804;2041;1683400335804;2050
1683400335805;2036;1683400335805;2044
1683400335806;2045;1683400335806;2049
1683400335806;2040;1683400335806;2040
1683400335807;2046;1683400335807;2037
1683400335807;2039;1683400335807;2039
1683400335808;2041;1683400335808;2040
1683400335808;2039;1683400335808;2037
1683400335809;2037;1683400335809;2041
1683400335809;2039;1683400335809;2041
1683400335810;2030;1683400335810;2045
1683400335810;2039;1683400335810;2039
1683400335810;2043;1683400335810;2039
1683400335811;2038;1683400335811;2035
1683400335812;2042;1683400335812;2033
1683400335812;2045;1683400335812;2041
1683400335813;2040;1683400335813;2043
1683400335813;2026;1683400335813;2043
1683400335814;2043;1683400335814;2040
1683400335814;2040;1683400335814;2042
1683400335815;2039;1683400335815;2043
1683400335815;2039;1683400335815;2040
1683400335815;2038;1683400335815;2041
1683400335816;2037;1683400335816;2040
1683400335816;2041;1683400335816;2039
1683400335817;2039;1683400335817;2042
1683400335817;2040;1683400335817;2040
1683400335818;2040;1683400335818;2046
1683400335818;2038;1683400335818;2041
1683400335819;2044;1683400335819;2041
1683400335819;2039;1683400335819;2039
1683400335820;2045;1683400335820;2044
1683400335820;2047;1683400335820;2045
1683400335821;2046;1683400335821;2034
1683400335821;2039;1683400335821;2038
1683400335821;2044;1683400335821;2041
1683400335822;2044;1683400335822;2043
1683400335822;2043;1683400335822;2039
1683400335823;2047;1683400335823;2040
1683400335823;2011;1683400335823;2037
1683400335824;2045;1683400335824;2034
1683400335824;2039;1683400335824;2034
1683400335825;2045;1683400335825;2041
1683400335825;2036;1683400335825;2040
1683400335826;2041;1683400335826;2042
1683400335826;2043;1683400335826;2046
1683400335827;2040;1683400335827;2038
1683400335827;2044;1683400335827;2039
1683400335829;2045;1683400335829;2046
1683400335830;2040;1683400335830;2041
1683400335831;2043;1683400335831;2040
1683400335831;2031;1683400335831;2039
1683400335832;2039;1683400335832;2044
1683400335832;2044;1683400335832;2038
1683400335833;2038;1683400335833;2039
1683400335833;2035;1683400335833;2042
1683400335834;2046;1683400335834;2041
1683400335834;2038;1683400335834;2042
1683400335835;2045;1683400335835;2043
1683400335835;2036;1683400335835;2037
1683400335836;2042;1683400335836;2040
1683400335836;2041;1683400335836;2039
1683400335837;2036;1683400335837;2047
1683400335837;2043;1683400335837;2039
1683400335838;2045;1683400335838;2039
1683400335838;2041;1683400335838;2040
1683400335839;2039;1683400335839;2041
1683400335839;2040;1683400335839;2038
1683400335840;2038;1683400335840;2045
1683400335840;2047;1683400335840;2043
1683400335841;2041;1683400335841;2040
1683400335841;2038;1683400335841;2042
1683400335841;2043;1683400335841;2039
1683400335842;2047;1683400335842;2041
1683400335842;2041;1683400335842;2046
1683400335843;2041;1683400335843;2038
1683400335843;2044;1683400335843;2039
1683400335844;2034;1683400335844;2041
1683400335844;2040;1683400335844;2041
1683400335845;2034;1683400335845;2037
1683400335845;2043;1683400335845;2042
1683400335846;2041;1683400335846;2041
1683400335846;2045;1683400335846;2044
1683400335847;2043;1683400335847;2045
1683400335847;2038;1683400335847;2040
1683400335848;2042;1683400335848;2044
1683400335848;2043;1683400335848;2042
1683400335849;2042;1683400335849;2023
1683400335849;2047;1683400335849;2038
1683400335850;2037;1683400335850;2038
1683400335850;2038;1683400335850;2041
1683400335850;2044;1683400335850;2044
1683400335851;2045;1683400335851;2040
1683400335851;2040;1683400335851;2046
1683400335852;2041;1683400335852;2046
1683400335852;2045;1683400335852;2044
1683400335853;2038;1683400335853;2039
1683400335854;2039;1683400335854;2043
1683400335855;2039;1683400335855;2042
1683400335855;2039;1683400335855;2041
1683400335856;2038;1683400335856;2043
1683400335856;2043;1683400335856;2046
1683400335857;2048;1683400335857;2041
1683400335857;2040;1683400335857;2040
1683400335857;2049;1683400335857;2042
1683400335858;2046;1683400335858;2038
1683400335858;2040;1683400335858;2039
1683400335859;2041;1683400335859;2050
1683400335859;2041;1683400335859;2033
1683400335860;2041;1683400335860;2036
1683400335860;2036;1683400335860;2046
1683400335860;2039;1683400335860;2038
1683400335861;2033;1683400335861;2042
1683400335861;2043;1683400335861;2038
1683400335862;2043;1683400335862;2042
1683400335862;2036;1683400335862;2038
1683400335863;2039;1683400335863;2039
1683400335863;2046;1683400335863;2044
1683400335864;2045;1683400335864;2040
1683400335864;2039;1683400335864;2041
1683400335865;2043;1683400335865;2042
1683400335865;2035;1683400335865;2041
1683400335866;2038;1683400335866;2039
1683400335866;2031;1683400335866;2038
1683400335867;2047;1683400335867;2041
1683400335867;2041;1683400335867;2039
1683400335867;2039;1683400335867;2043
1683400335868;2042;1683400335868;2043
1683400335868;2044;1683400335868;2046
1683400335869;2042;1683400335869;2039
1683400335869;2044;1683400335869;2026
1683400335870;2043;1683400335870;2038
1683400335870;2041;1683400335870;2036
1683400335870;2042;1683400335870;2042
1683400335871;2046;1683400335871;2045
1683400335871;2044;1683400335871;2039
1683400335872;2042;1683400335872;2041
1683400335872;2043;1683400335872;2044
1683400335873;2033;1683400335873;2044
1683400335873;2043;1683400335873;2042
1683400335874;2050;1683400335874;2039
1683400335874;2042;1683400335874;2044
1683400335875;2039;1683400335875;2039
1683400335875;2038;1683400335875;2045
1683400335876;2043;1683400335876;2044
1683400335876;2042;1683400335876;2047
1683400335877;2043;1683400335877;2039
1683400335878;2047;1683400335878;2048
1683400335879;2042;1683400335879;2043
1683400335879;2034;1683400335879;2039
1683400335880;2040;1683400335880;2051
1683400335880;2033;1683400335880;2038
1683400335881;2042;1683400335881;2039
1683400335881;2042;1683400335881;2040
1683400335882;2042;1683400335882;2031
1683400335882;2039;1683400335882;2042
1683400335882;2037;1683400335882;2039
1683400335883;2041;1683400335883;2047
1683400335883;2048;1683400335883;2049
1683400335884;2042;1683400335884;2041
1683400335884;2039;1683400335884;2033
1683400335885;2040;1683400335885;2039
1683400335885;2037;1683400335885;2039
1683400335886;2042;1683400335886;2046
1683400335886;2037;1683400335886;2041
1683400335886;2037;1683400335886;2039
1683400335887;2045;1683400335887;2043
1683400335887;2042;1683400335887;2038
1683400335888;2043;1683400335888;2029
1683400335888;2040;1683400335888;2043
1683400335889;2032;1683400335889;2042
1683400335889;2039;1683400335889;2045
1683400335890;2048;1683400335890;2041
1683400335890;2048;1683400335890;2038
1683400335890;2038;1683400335890;2035
1683400335891;2037;1683400335891;2039
1683400335891;2044;1683400335891;2039
1683400335892;2043;1683400335892;2042
1683400335892;2044;1683400335892;2040
1683400335893;2044;1683400335893;2046
1683400335893;2036;1683400335893;2040
1683400335894;2048;1683400335894;2037
1683400335894;2046;1683400335894;2042
1683400335895;2044;1683400335895;2043
1683400335895;2038;1683400335895;2045
1683400335896;2039;1683400335896;2044
1683400335896;2049;1683400335896;2040
1683400335897;2047;1683400335897;2039
1683400335897;2043;1683400335897;2041
1683400335897;2048;1683400335897;2046
1683400335898;2043;1683400335898;2038
1683400335898;2042;1683400335898;2041
1683400335899;2037;1683400335899;2035
1683400335899;2039;1683400335899;2037
1683400335900;2040;1683400335900;2046
1683400335900;2041;1683400335900;2041
1683400335901;2045;1683400335901;2040
1683400335901;2049;1683400335901;2046
1683400335902;2041;1683400335902;2038
1683400335902;2040;1683400335902;2050
1683400335902;2039;1683400335902;2045
1683400335903;2037;1683400335903;2039
1683400335903;2044;1683400335903;2044
1683400335904;2048;1683400335904;2042
1683400335904;2036;1683400335904;2045
1683400335905;2045;1683400335905;2036
1683400335905;2035;1683400335905;2041
1683400335906;2038;1683400335906;2043
1683400335906;2043;1683400335906;2039
1683400335907;2037;1683400335907;2039
1683400335907;2047;1683400335907;2035
1683400335907;2043;1683400335907;2041
1683400335908;2037;1683400335908;2037
1683400335908;2039;1683400335908;2036
1683400335909;2042;1683400335909;2037
1683400335909;2040;1683400335909;2044
1683400335910;2036;1683400335910;2050
1683400335910;2035;1683400335910;2043
1683400335911;2041;1683400335911;2041
1683400335911;2042;1683400335911;2030
1683400335912;2042;1683400335912;2042
1683400335912;2043;1683400335912;2041
1683400335913;2038;1683400335913;2040
1683400335913;2045;1683400335913;2042
1683400335914;2043;1683400335914;2038
1683400335914;2033;1683400335914;2044
1683400335915;2039;1683400335915;2042
1683400335915;2039;1683400335915;2039
1683400335916;2039;1683400335916;2040
1683400335916;2039;1683400335916;2036
1683400335916;2045;1683400335916;2043
1683400335917;2044;1683400335917;2038
1683400335917;2034;1683400335917;2045
1683400335918;2044;1683400335918;2039
1683400335918;2043;1683400335918;2030
1683400335919;2041;1683400335919;2038
1683400335919;2038;1683400335919;2048
1683400335920;2038;1683400335920;2043
1683400335920;2041;1683400335920;2050
1683400335921;2044;1683400335921;2040
1683400335921;2034;1683400335921;2045
1683400335921;2042;1683400335921;2044
1683400335922;2035;1683400335922;2041
1683400335923;2037;1683400335923;2041
1683400335923;2050;1683400335923;2045
1683400335924;2042;1683400335924;2035
1683400335924;2038;1683400335924;2051
1683400335925;2038;1683400335925;2047
1683400335925;2046;1683400335925;2040
1683400335926;2040;1683400335926;2041
1683400335928;2044;1683400335928;2039
1683400335928;2040;1683400335928;2042
1683400335929;2037;1683400335929;2042
1683400335929;2042;1683400335929;2042
1683400335930;2037;1683400335930;2039
1683400335930;2042;1683400335930;2040
1683400335931;2039;1683400335931;2048
1683400335931;2043;1683400335931;2039
1683400335931;2046;1683400335931;2041
1683400335932;2035;1683400335932;2037
1683400335932;2041;1683400335932;2037
1683400335933;2039;1683400335933;2038
1683400335933;2041;1683400335933;2038
1683400335934;2037;1683400335934;2041
1683400335934;2056;1683400335934;2041
1683400335935;2035;1683400335935;2040
1683400335935;2045;1683400335935;2042
1683400335936;2040;1683400335936;2041
1683400335936;2039;1683400335936;2038
1683400335936;2039;1683400335936;2040
1683400335937;2037;1683400335937;2033
1683400335937;2045;1683400335937;2042
1683400335938;2038;1683400335938;2037
1683400335938;2040;1683400335938;2042
1683400335939;2043;1683400335939;2040
1683400335939;2043;1683400335939;2039
1683400335940;2041;1683400335940;2031
1683400335940;2041;1683400335940;2047
1683400335941;2055;1683400335941;2039
1683400335941;2042;1683400335941;2041
1683400335942;2041;1683400335942;2045
1683400335942;2050;1683400335942;2043
1683400335942;2036;1683400335942;2039
1683400335943;2036;1683400335943;2042
1683400335943;2045;1683400335943;2039
1683400335944;2044;1683400335944;2042
1683400335944;2043;1683400335944;2040
1683400335945;2043;1683400335945;2038
1683400335945;2041;1683400335945;2040
1683400335946;2037;1683400335946;2042
1683400335946;2047;1683400335946;2040
1683400335947;2037;1683400335947;2042
1683400335947;2046;1683400335947;2037
1683400335948;2040;1683400335948;2039
1683400335948;2045;1683400335948;2040
1683400335949;2043;1683400335949;2041
1683400335949;2051;1683400335949;2039
1683400335950;2039;1683400335950;2042
1683400335950;2040;1683400335950;2039
1683400335951;2036;1683400335951;2039
1683400335951;2041;1683400335951;2039
1683400335952;2042;1683400335952;2044
1683400335952;2044;1683400335952;2040
1683400335953;2041;1683400335953;2040
1683400335953;2039;1683400335953;2044
1683400335953;2038;1683400335953;2052
1683400335954;2040;1683400335954;2041
1683400335954;2035;1683400335954;2043
1683400335955;2043;1683400335955;2040
1683400335955;2035;1683400335955;2043
1683400335956;2045;1683400335956;2040
1683400335956;2040;1683400335956;2040
1683400335957;2031;1683400335957;2043
1683400335957;2038;1683400335957;2036
1683400335957;2041;1683400335957;2043
1683400335958;2043;1683400335958;2043
1683400335958;2041;1683400335958;2045
1683400335959;2044;1683400335959;2039
1683400335959;2042;1683400335959;2041
1683400335960;2039;1683400335960;2039
1683400335960;2029;1683400335960;2046
1683400335961;2044;1683400335961;2042
1683400335961;2039;1683400335961;2041
1683400335962;2034;1683400335962;2048
1683400335962;2042;1683400335962;2039
1683400335963;2041;1683400335963;2045
1683400335963;2045;1683400335963;2039
1683400335964;2047;1683400335964;2038
1683400335964;2046;1683400335964;2034
1683400335965;2038;1683400335965;2044
1683400335965;2042;1683400335965;2044
1683400335965;2042;1683400335965;2040
1683400335966;2040;1683400335966;2042
1683400335966;2038;1683400335966;2040
1683400335967;2040;1683400335967;2044
1683400335967;2039;1683400335967;2045
1683400335968;2043;1683400335968;2002
1683400335968;2032;1683400335968;2042
1683400335969;2050;1683400335969;2051
1683400335969;2045;1683400335969;2040
